,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
0,BTC,1237766400,0,130,8534,0,0,0.0,6408633.08020752,4294967296.0
1,BTC,1259712000,0,94,28702,0,0,0.0,4651124.69556001,4294967296.0
2,BTC,1271548800,3233,3345,55456,3114,3202,37121.01,93656971.7636913,33585772347.8138
3,BTC,1286841600,494,402,125783,292,367,78073.95,10564678392.3611,5918585901802.21
4,BTC,1300147200,3187,2446,305232,2737,2421,121518.66643037,422100615321.079,327244808294148.0
5,BTC,1328572800,14491,6760,3003256,11171,8357,314346.03231177,9242529191837.56,5925540631435540.0
6,BTC,1329264000,17470,8949,3063639,13916,10255,1338077.99377436,9388271431757.97,5925540631435540.0
7,BTC,1335571200,15491,7035,3572531,11888,8596,881640.52974325,10885921259812.7,6479343304582330.0
8,BTC,1354579200,42093,20431,8107742,28462,28705,2486330.3415983,18836498901107.3,1.47700015178049e+16
9,BTC,1393027200,153118,83684,28701730,132800,104030,397298.65534548,2.69073444505236e+16,1.34414144350121e+19
10,BTC,1423353600,292215,108857,63688847,266553,149441,638824.36727385,2.69084672529665e+17,1.77265643589656e+20
11,BTC,1428278400,248717,128877,70963376,206788,169251,741467.67300043,3.05820698699579e+17,2.12370630911236e+20
12,BTC,1436659200,318924,163128,84915150,269977,205656,1261630.77944138,3.4015745595392e+17,2.19371322871971e+20
13,BTC,1464739200,508349,241984,151046579,411404,320664,2348335.86921763,1.40653495357467e+18,8.56038811744832e+20
14,BTC,1489276800,594454,279055,234549766,422462,397310,1199731.13770861,3.53949603890671e+18,1.97898932399853e+21
15,BTC,1495324800,791567,433041,261108312,608689,494394,2310633.08278587,4.11843961996967e+18,2.40505667167807e+21
16,BTC,1504569600,784405,405938,300162594,601560,509759,6490405.6341197,8.72830737000862e+18,3.8146690758528e+21
17,BTC,1530316800,567354,241501,409332478,368026,408518,736434.7687941,3.56553834615319e+19,2.18076923002769e+22
18,BTC,1574899200,703993,371916,584004503,533003,458068,762824.33477005,1.07198653818441e+20,5.57196242092859e+22
19,BTC,1585872000,754391,385206,631736122,548301,488626,974806.90958074,9.11702883341977e+19,5.97538357950362e+22
20,BTC,1606348800,1119867,525787,741765110,736598,703406,2283190.70572137,1.32195071653178e+20,7.55776850650775e+22
21,BTC,1242777600,0,120,15254,0,0,0.0,5944317.1655287,4294967296.0
22,BTC,1250294400,0,26,21420,0,0,0.0,1299264.08637781,4294967296.0
23,BTC,1319760000,12512,6553,2392308,9729,7667,448026.85201245,7456663000453.55,6305851344050220.0
24,BTC,1335916800,19738,9425,3607048,15022,11690,1076433.63011659,10931787457397.1,6479343304582330.0
25,BTC,1337385600,31204,20942,3832020,26361,24028,1225138.18060273,12745815641847.8,7444069589160280.0
26,BTC,1343433600,38226,24063,5228700,31012,23993,1734511.66808477,13888140769207.5,8016089616527540.0
27,BTC,1357084800,42904,24208,8751648,34064,25565,1943439.17563531,22457575086057.6,1.27974418237131e+16
28,BTC,1388188800,114541,58176,24616738,93621,77546,610528.47665744,8699873932626150.0,5.07202650272104e+18
29,BTC,1466208000,561720,244420,155151215,425958,361153,2336066.01654126,1.53527226554993e+18,8.42077403827988e+20
30,BTC,1491350400,745782,401807,243117213,577197,490351,2293399.55133283,4.02905597292631e+18,2.14591997846914e+21
31,BTC,1517184000,778138,342142,367258231,532605,496910,1939053.10157389,1.91212748282548e+19,1.11801318733988e+22
32,BTC,1522713600,594093,286343,384906974,435394,392564,1312799.67861381,2.8252478225601e+19,1.507989024898e+22
33,BTC,1537228800,638226,338355,432847884,479297,441316,1026735.02102032,4.9584261746734e+19,3.01472311420143e+22
34,BTC,1538179200,552193,291110,436429273,429805,366674,751772.06013005,5.45839082803718e+19,3.07203263267169e+22
35,BTC,1542758400,628170,309582,453572842,472544,411396,1308015.76640151,3.47717063076235e+19,2.85757194027127e+22
36,BTC,1556409600,594392,302136,505128443,445719,375355,860532.3215647,5.00610906223973e+19,2.72860584985047e+22
37,BTC,1590105600,797305,419949,652633976,579828,484937,986235.63007718,8.39480681938101e+19,6.50174006716546e+22
38,BTC,1590710400,851432,430118,655533392,591008,551132,1046787.62100207,9.43400804937977e+19,6.50174006716546e+22
39,BTC,1599868800,900116,440432,705510600,604521,594145,2592616.11703944,1.46422232676301e+20,7.45004932929532e+22
40,BTC,1603756800,827571,433878,727068474,600320,449088,2502875.59377913,9.77783432368958e+19,8.58879041032697e+22
41,BTC,1609718400,1274837,612801,761722064,851652,804714,1921331.56586535,1.58212766745824e+20,7.98846438613553e+22
42,BTC,1612656000,1151228,511855,780561755,718580,730968,2047317.80125674,1.66163725456817e+20,9.20600296635081e+22
43,BTC,1614556800,1085598,508084,792573183,748034,618852,1783340.7063559,1.40552942222359e+20,9.33044489295953e+22
44,BTC,1234137600,45,134,3728,1,44,2200.0,6647327.53134673,4294967296.0
45,BTC,1258329600,0,97,27382,0,0,0.0,4844717.91555127,4294967296.0
46,BTC,1259280000,0,74,28327,0,0,0.0,3646191.56221965,4294967296.0
47,BTC,1263340800,4,166,34733,4,2,58.0,10608924.1030724,5605199174.43365
48,BTC,1271376000,235,219,51878,27,217,12912.68,80573943.1622137,33585772347.8138
49,BTC,1275436800,112,177,63711,42,75,7607.28,118342767.108543,71378399728.8758
50,BTC,1277683200,141,194,69067,54,110,45185.05,145954614.593274,83342965615.9423
51,BTC,1299456000,3254,2347,287160,2646,2151,207192.90964754,580651674238.916,238755162355300.0
52,BTC,1305158400,7017,4076,493074,5491,4429,207888.11417512,1319909576669.48,676098297772466.0
53,BTC,1305590400,10261,6837,524798,8624,5911,213827.57598351,1986660064113.83,676098297772466.0
54,BTC,1308873600,25067,14694,973789,21661,14167,4774836.7232812,11629122051471.6,5923585772835000.0
55,BTC,1323475200,11681,5439,2663462,9147,6437,1121965.04283811,7612402920554.54,4684588175054590.0
56,BTC,1352764800,32445,17430,7664831,25244,20094,847341.98074313,22885048043789.9,1.44687446964284e+16
57,BTC,1372982400,59926,32359,15136087,49743,39266,1069880.82217607,196554473183977.0,9.16345407939536e+16
58,BTC,1374451200,60182,33798,15704709,50130,39886,899177.5199663,223967667261326.0,1.34247624098124e+17
59,BTC,1392940800,177966,104174,28618046,155686,125674,518008.04508929,2.35474557035883e+16,1.34414144350121e+19
60,BTC,1404691200,185048,93901,40509189,158864,119259,466556.39174074,1.23009981764298e+17,7.22347415581763e+19
61,BTC,1405814400,186124,79814,41689966,169241,93881,280017.88513303,1.29687294820276e+17,7.44589144557807e+19
62,BTC,1412553600,188717,99474,49178822,156634,126579,1125854.89830708,2.74991913800863e+17,1.48869690776208e+20
63,BTC,1446681600,445200,228340,103586912,359216,308259,3725703.56241972,4.46380427491935e+17,2.67378818667481e+20
64,BTC,1454112000,497442,249856,122543689,415821,331509,3417749.26457716,1.10940107437935e+18,5.1553927252669e+20
65,BTC,1462320000,499184,216958,145006297,394045,318975,2272449.08037333,1.47528875751519e+18,7.67335669260638e+20
66,BTC,1500940800,697739,347154,285101357,511801,452336,7334237.81983322,5.93781890628577e+18,3.45540939947816e+21
67,BTC,1554422400,883934,411980,496784306,632570,584681,1080449.31901852,4.87450637304494e+19,2.73987364863131e+22
68,BTC,1569974400,714450,366963,563613333,535472,464604,843626.30926497,9.38907351032654e+19,5.48030070448019e+22
69,BTC,1572825600,743527,382722,575255857,549100,490638,947877.81856089,8.96202441694441e+19,5.88044590000295e+22
70,BTC,1572998400,837366,380237,576046930,559281,571857,1407677.71348571,8.99974328746292e+19,5.88044590000295e+22
71,BTC,1587427200,816156,441965,638791572,610593,530441,808184.55731891,1.16447804144074e+20,6.85418898394786e+22
72,BTC,1591056000,896076,459719,657203084,638390,560024,1565363.62628582,9.78343931066902e+19,6.50174006716546e+22
73,BTC,1247011200,0,74,19163,0,0,0.0,3673457.92769302,4294967296.0
74,BTC,1255305600,74,58,24962,1,73,5050.0,2880595.10127431,4294967296.0
75,BTC,1256083200,19,80,25638,1,18,899.76,4004724.86165179,4294967296.0
76,BTC,1264982400,19,192,37839,9,17,2600.0,12354550.4562281,5773402287.92813
77,BTC,1292371200,906,758,165226,675,578,112978.44742856,106712811074.443,52621938281408.3
78,BTC,1298937600,5066,3908,271449,4290,3173,1033303.0202,354985659131.801,238755162355300.0
79,BTC,1303516800,4801,2816,414161,3683,3118,166070.06501805,791327454780.471,396629883003630.0
80,BTC,1313280000,21128,13202,1718486,18177,10796,448471.15231774,12327695117330.1,8112277128610930.0
81,BTC,1326067200,14603,5844,2819771,9976,8379,440827.214917,10164547938322.7,5371963585403560.0
82,BTC,1326412800,14203,6519,2846177,10841,7966,403298.46714407,8150983027230.44,5371963585403560.0
83,BTC,1334966400,15816,7366,3518827,11855,9040,1220279.02602794,11143311051820.2,6777086816898900.0
84,BTC,1343088000,38118,20709,5150328,28394,27320,1742171.95289476,14507862454876.8,8016089616527540.0
85,BTC,1389916800,128263,61925,25951230,112740,75462,422366.54737546,1.33749935393299e+16,7.68604562943018e+18
86,BTC,1412121600,211528,118271,48728589,183941,140137,697058.61056417,2.6148862325271e+17,1.48869690776208e+20
87,BTC,1420243200,243885,109711,59194085,211863,136537,836729.94452823,3.2363580439551e+17,1.74551572674403e+20
88,BTC,1429142400,225817,123370,72297001,189702,153586,1138721.76625498,3.35072852749678e+17,2.12370630911236e+20
89,BTC,1438300800,303066,171377,87804148,253460,216514,1032720.44969869,3.85064850820819e+17,2.24533609602135e+20
90,BTC,1440201600,297466,160983,91084387,258918,190958,1294547.89091173,4.13053972312441e+17,2.33030452849449e+20
91,BTC,1458000000,448820,228028,133851246,372156,303941,3173891.15004011,1.24778788436154e+18,6.80439658977675e+20
92,BTC,1482278400,704229,392318,206624065,540234,479593,2849431.91914857,2.45049930060224e+18,1.33210066697455e+21
93,BTC,1509926400,825175,417763,324526341,608682,485935,2780745.74843456,9.95915819949388e+18,6.23989933775959e+21
94,BTC,1515628800,1223960,551821,360134883,821983,829956,1855340.54012087,1.84652894512079e+19,8.29416791613813e+21
95,BTC,1546560000,588143,300809,466225825,454714,398219,970573.74362944,4.16217660742194e+19,2.41316854202662e+22
96,BTC,1593907200,765083,371639,671915814,509190,518927,599229.10152645,1.26789473795166e+20,6.7792698154257e+22
97,BTC,1606608000,884127,434832,743186623,588994,563015,1275020.09208464,1.357128897187e+20,8.22793530270419e+22
98,BTC,1619568000,1115067,464601,822349478,728604,690789,2004670.68479784,1.65868654334717e+20,1.01283839075415e+23
99,BTC,1620432000,1172100,475029,827142160,744125,769015,1376119.25232479,1.75290087266595e+20,8.85143184520233e+22
100,BTC,1621900800,972843,413385,834620773,640506,601625,2288990.0477685,1.52809051319758e+20,1.07573845079078e+23
101,BTC,1281398400,406,341,99357,179,282,33871.85,3349078220.38699,1512520875866.92
102,BTC,1287532800,944,728,130253,647,757,199661.77,17676414707.5715,5918585901802.21
103,BTC,1303776000,6011,4054,424033,4964,4194,178230.7690149,879165507436.463,396629883003630.0
104,BTC,1311120000,25539,15840,1382623,21633,12483,543219.31901479,12525772772957.2,7262342175053680.0
105,BTC,1315612800,15532,7295,2018416,11869,9786,265157.88841232,11812346879312.0,7635483259859630.0
106,BTC,1320105600,12519,7289,2418583,10300,7708,532332.91522642,9089810100912.9,5168829615783110.0
107,BTC,1323302400,13898,5248,2652685,9356,8401,4584545.23046798,8779353674581.51,4684588175054590.0
108,BTC,1334361600,16870,8110,3461828,12819,9244,990502.35137689,10382962817562.0,6777086816898900.0
109,BTC,1337212800,22177,12270,3795045,17990,14739,3450304.46728343,9978184334904.0,7444069589160280.0
110,BTC,1359072000,49483,28791,9383889,38908,33626,1560881.41348128,19709119004191.0,1.2750792960434e+16
111,BTC,1360281600,59968,32780,9801613,44716,40791,2185895.46455008,24302368207920.5,1.40680132785055e+16
112,BTC,1365033600,108574,56432,11570050,86137,67845,2288741.41839604,50937795791949.1,2.87583549034482e+16
113,BTC,1388016000,121372,64674,24491172,104997,79721,615920.12096162,1.05492618754814e+16,5.07202650272104e+18
114,BTC,1390521600,140660,70463,26441508,121269,90362,743133.16835681,1.79526997304181e+16,9.42250485479778e+18
115,BTC,1408320000,193551,104467,44389574,166732,132641,1011665.19379474,1.83530343223342e+17,8.47381840764379e+19
116,BTC,1422662400,276472,134072,62735294,243647,159579,780537.7899359,3.32532086154331e+17,1.77265643589656e+20
117,BTC,1423094400,215084,120378,63352911,176803,158785,1245098.80704667,3.24094902959263e+17,1.77265643589656e+20
118,BTC,1437868800,298289,125517,86980133,256740,168842,602079.98868936,3.66951604579483e+17,2.24533609602135e+20
119,BTC,1446249600,367173,181241,102483561,313705,236634,1856031.91129087,4.50591963041187e+17,2.67378818667481e+20
120,BTC,1449878400,531388,277607,111158501,444829,342835,3358765.48989194,6.34161316737805e+17,3.39742139002206e+20
121,BTC,1450483200,504568,252989,112908761,444307,316515,3875070.96273333,7.14016233436141e+17,4.01358984924881e+20
122,BTC,1479513600,578672,311669,195562596,458151,352288,1117534.88275721,1.98958420884336e+18,1.21032572332758e+21
123,BTC,1497225600,722922,383874,270336450,538626,474699,2891291.6065467,4.99175438289415e+18,2.9152524746358e+21
124,BTC,1499990400,640687,322557,281497175,473058,408965,2599847.00146681,5.25738280345902e+18,3.45540939947816e+21
125,BTC,1500336000,811422,375327,282788641,561020,546005,2651479.94951934,6.56294304230195e+18,3.45540939947816e+21
126,BTC,1503187200,617437,305337,294334385,444697,399898,1781724.85846051,6.07730701859906e+18,3.96525583557378e+21
127,BTC,1510272000,795398,419707,326405029,619971,453526,2332130.80100204,8.76953960924277e+18,5.86014821637277e+21
128,BTC,1522368000,570293,262049,383973884,449481,342733,1278531.19476116,2.77872691854925e+19,1.48715063311814e+22
129,BTC,1553385600,559556,285850,492173945,417746,374279,633977.9848818,4.72487267146398e+19,2.73987364863131e+22
130,BTC,1575676800,658975,333112,587336742,465555,442215,955099.29913224,9.91357845508447e+19,5.53056156509425e+22
131,BTC,1579392000,636694,341859,602874415,477101,416987,630221.1697348,1.10216300397337e+20,6.34640153194588e+22
132,BTC,1606780800,1170489,614449,744242215,841565,687581,2098719.12035344,1.46392546734913e+20,8.22793530270419e+22
133,BTC,1623974400,816930,367686,843888583,567027,512627,1555317.98143255,1.26818524059013e+20,8.56106855800957e+22
134,BTC,1232064000,6,110,765,2,4,200.0,5328131.45222725,4294967296.0
135,BTC,1258848000,0,106,27890,0,0,0.0,5287587.059105,4294967296.0
136,BTC,1283385600,397,305,107865,187,291,34736.7000001,4689961041.57769,2677426605389.91
137,BTC,1338076800,25971,16193,3970988,21271,18640,2014270.06793782,12084535694149.4,6833614926618620.0
138,BTC,1354665600,44265,22786,8130528,31094,27525,2818577.14392376,19331218327420.7,1.47700015178049e+16
139,BTC,1361059200,45234,24457,10052962,36623,29541,1140764.94454399,30640034481325.2,1.40680132785055e+16
140,BTC,1373760000,48156,23652,15444830,38628,30897,577953.61499258,223190627895788.0,1.12368695425951e+17
141,BTC,1374969600,48780,26735,15900953,39689,33813,614680.0016639,263034158057530.0,1.34247624098124e+17
142,BTC,1381104000,76050,39999,18894507,61426,49084,684665.40279799,1453538761761120.0,8.1295677540806e+17
143,BTC,1419120000,236906,109472,57810430,209154,133760,950233.54296064,2.58576403677445e+17,1.69469407840478e+20
144,BTC,1423440000,231491,127117,63815964,192969,161380,867663.19181092,3.26394669306739e+17,1.90934557688343e+20
145,BTC,1429401600,270032,105314,72631448,223491,153196,1007757.91783918,3.46821976509872e+17,2.04485817529457e+20
146,BTC,1435363200,295366,149291,82295816,257356,190645,1265612.23168527,3.15481900754281e+17,2.13427174254466e+20
147,BTC,1450656000,502091,254723,113388854,415953,348889,5314461.00488778,6.9369999018429e+17,4.01358984924881e+20
148,BTC,1459987200,446187,232527,138893082,374966,292212,2736279.65975431,1.16654872646865e+18,7.16621792837638e+20
149,BTC,1492560000,723135,398287,248109646,566222,456354,2174698.96062943,3.7332720919707e+18,2.23685654623875e+21
150,BTC,1530835200,647671,281725,410959665,529271,370088,966257.74674993,4.28921238686844e+19,2.3036823578322e+22
151,BTC,1536796800,607968,315948,431351783,466085,427057,1119100.02022572,5.15426582223545e+19,3.01472311420143e+22
152,BTC,1569196800,724605,353522,560381792,544665,458290,1485042.52362285,6.66935605940061e+19,5.10697164780102e+22
153,BTC,1585267200,839420,372444,629182441,529189,586273,1046166.40831531,1.06984296865391e+20,5.97538357950362e+22
154,BTC,1589846400,890223,428206,651328767,581362,560607,1175955.482205,9.22389951964719e+19,6.91696214587247e+22
155,BTC,1620604800,1312244,529442,828109638,824722,873097,1412837.19903369,1.84854128336979e+20,8.85143184520233e+22
156,BTC,1243555200,61,106,16083,1,60,3000.0,5298540.94219243,4294967296.0
157,BTC,1248048000,122,70,19944,2,121,6049.53,3472524.63900022,4294967296.0
158,BTC,1256601600,17,65,26093,1,16,13000.0,3198151.31000942,4294967296.0
159,BTC,1259539200,0,75,28533,0,0,0.0,3726157.00817823,4294967296.0
160,BTC,1276732800,136,188,66746,58,85,21788.45,125607352.361603,74652923195.0231
161,BTC,1278460800,230,207,71028,66,186,49130.31,180160323.854549,100937131187.253
162,BTC,1286668800,457,389,125005,272,327,118448.13,11594883762.9464,5663644739624.36
163,BTC,1315353600,16392,8782,1994396,13668,9929,629363.21701875,11705451549839.5,7635483259859630.0
164,BTC,1316044800,15192,8035,2058226,12671,9171,291418.81013542,12791868240658.7,7539494341382100.0
165,BTC,1351296000,29468,14033,7372903,21694,18123,1677832.55170505,23730025467756.9,1.31955213618192e+16
166,BTC,1358035200,55319,28082,9051239,40336,37513,882747.44088401,21495232786948.1,1.39567091921029e+16
167,BTC,1359504000,44313,23426,9523875,34421,29517,2688211.96746166,22232658555709.5,1.2750792960434e+16
168,BTC,1409184000,192337,98484,45383799,166133,122344,728959.01904673,2.0203767112653e+17,1.02412078000571e+20
169,BTC,1410652800,237392,98652,47000316,212634,118309,366717.88233087,2.265261250227e+17,1.28117728216162e+20
170,BTC,1421625600,253267,130802,61275153,207326,177900,1007157.34613498,3.04338527393551e+17,1.88856850481669e+20
171,BTC,1441152000,290242,176807,92779749,239688,212491,1416706.515325,4.27314191394227e+17,2.33030452849449e+20
172,BTC,1460505600,495146,241141,140257424,392988,332093,3214666.45174665,1.35786549155851e+18,7.16621792837638e+20
173,BTC,1467763200,465231,239340,159417664,373751,301748,2036081.36464391,1.48935983682829e+18,9.16541405299582e+20
174,BTC,1511740800,1057284,586654,334106433,829622,640222,2424023.66342545,1.13655396217143e+19,5.78532709191427e+21
175,BTC,1518998400,849880,285432,373435293,436324,616922,1787449.68308209,2.28829667238947e+19,1.23466318234703e+22
176,BTC,1538611200,642385,355545,438128459,506868,409269,842072.78296171,5.48232252830276e+19,3.20188465369959e+22
177,BTC,1539043200,621377,312887,439733041,463254,425197,748583.00962854,4.82563739732366e+19,3.20188465369959e+22
178,BTC,1602201600,1007255,514866,718587417,714637,638381,2757951.64166474,1.35824735142815e+20,8.28846533403546e+22
179,BTC,1239840000,0,123,11269,0,0,0.0,6084504.02432507,4294967296.0
180,BTC,1261008000,10,172,30288,4,7,299.5,8335624.07294609,4294967296.0
181,BTC,1287187200,703,477,127425,253,572,198190.89000109,17567014434.0455,5918585901802.21
182,BTC,1308096000,27126,16641,833907,23390,17265,4228658.11269623,9260712560016.46,3766490869720890.0
183,BTC,1351382400,27405,13149,7386052,20952,15779,933569.33206813,24969296970818.1,1.31955213618192e+16
184,BTC,1358121600,43991,23707,9074946,33520,31275,1115737.67515488,24892400549378.7,1.39567091921029e+16
185,BTC,1367884800,108307,40859,13083592,93983,50107,969588.40438833,84788274414761.0,4.32773483992009e+16
186,BTC,1380931200,64961,31685,18823649,50987,40803,443245.34467043,1602048841926960.0,6.39173596179762e+17
187,BTC,1393545600,195028,92185,29328810,143813,139764,588632.98672617,3.01914881909529e+16,1.63884089264777e+19
188,BTC,1415750400,226543,135393,53219115,195380,166011,1111382.3886008,2.81759444117371e+17,1.70096451355836e+20
189,BTC,1431561600,237771,133789,75935305,200748,166317,1041705.74923912,3.5760119832668e+17,2.04626836356777e+20
190,BTC,1446163200,378760,189623,102302320,308420,261563,2566055.4520286,5.22427134899554e+17,2.67378818667481e+20
191,BTC,1466121600,586033,270576,154906795,456605,374681,2770661.18586689,1.43531542475485e+18,8.42077403827988e+20
192,BTC,1478908800,571720,291754,193272193,441355,354599,947904.03639857,2.14877420613271e+18,1.09358537737234e+21
193,BTC,1480809600,644661,304980,200725518,440167,439284,914398.78321996,2.1224952764931e+18,1.23164959010663e+21
194,BTC,1486425600,717402,410354,222872799,557370,464612,2036845.26536537,3.2154377626903e+18,1.81320877809986e+21
195,BTC,1496016000,766052,415287,264676445,594330,470596,2522746.5601693,4.4650257850038e+18,2.55946514485149e+21
196,BTC,1504483200,752538,384744,299756656,561300,505489,2418240.49447012,7.65707865379995e+18,3.8146690758528e+21
197,BTC,1508112000,850037,448615,315343672,643444,533530,1922837.14426841,1.03587161953257e+19,5.14018548124605e+21
198,BTC,1508889600,919313,446068,319405002,636233,607960,1982368.70497979,1.10026185267566e+19,5.14018548124605e+21
199,BTC,1510531200,917281,473845,327484638,694899,519840,4371620.3135537,9.43706577588326e+18,5.86014821637277e+21
200,BTC,1513555200,1197815,647087,347070500,922458,733448,3002889.17446876,1.52472432176447e+19,8.04492675803536e+21
201,BTC,1536019200,629613,320350,428590276,474886,431983,935229.16010645,4.30533105470126e+19,2.88932133852765e+22
202,BTC,1584748800,659064,329766,627110012,469850,419847,702552.78740143,1.01658103985495e+20,7.1094267092888e+22
203,BTC,1588723200,974460,483827,645539151,671504,635512,1017270.46478861,1.22034205213129e+20,6.91696214587247e+22
204,BTC,1252454400,0,54,22635,0,0,0.0,2667037.33839307,4294967296.0
205,BTC,1253923200,0,100,23835,0,0,0.0,4897340.1322691,4294967296.0
206,BTC,1254009600,17,87,23922,1,16,800.0,4197838.00963904,4294967296.0
207,BTC,1254700800,0,55,24500,0,0,0.0,2672147.70344562,4294967296.0
208,BTC,1255564800,0,71,25159,0,0,0.0,3543084.78297141,4294967296.0
209,BTC,1260489600,0,112,29537,0,0,0.0,5694220.23665333,4294967296.0
210,BTC,1281571200,378,415,100178,233,238,15702.83,3805370721.07132,1512520875866.92
211,BTC,1296345600,3057,2660,208653,2696,2668,390392.53759254,170163989256.023,94542457953764.4
212,BTC,1310688000,24115,15395,1305399,21014,10293,596839.13119711,13012790681556.0,6713154126051590.0
213,BTC,1328400000,14452,6497,2990582,10987,8217,338998.83365475,9770172193676.95,5925540631435540.0
214,BTC,1346630400,32887,19899,6174231,27551,23432,3706138.16163547,18886484673162.8,1.04824801779282e+16
215,BTC,1354147200,41690,20997,8023297,31128,27028,1206650.69476368,27053971244282.7,1.47700015178049e+16
216,BTC,1429833600,259408,134319,73306241,205766,187102,1251373.05474454,2.90562663278398e+17,2.04485817529457e+20
217,BTC,1434153600,282277,129095,80166673,240147,175635,1055049.11178462,3.67938708253852e+17,2.0439573763483e+20
218,BTC,1440460800,288087,155998,91534449,242115,196173,2087282.15595253,3.61113343373574e+17,2.33030452849449e+20
219,BTC,1457568000,440699,223217,132806111,367223,291375,2435815.54984287,1.22066789127034e+18,6.80439658977675e+20
220,BTC,1493078400,738870,423889,250285963,580180,473507,3244718.43344695,3.82342144045614e+18,2.23685654623875e+21
221,BTC,1521936000,442835,200508,382637595,318920,276437,813048.49352313,2.39325452354269e+19,1.48715063311814e+22
222,BTC,1524441600,642648,313343,390359889,488390,404380,1095224.18689442,2.92266290514443e+19,1.64897405203126e+22
223,BTC,1570233600,633812,327334,564666538,480425,404619,497832.6752654,9.86980099745666e+19,5.48030070448019e+22
224,BTC,1575936000,803298,391322,588411848,548697,555086,1147101.46524134,9.50003611460016e+19,5.53056156509425e+22
225,BTC,1594512000,744442,385671,675269397,525835,488763,677539.39822725,1.21142358065942e+20,6.7792698154257e+22
226,BTC,1594684800,1003311,543696,676277042,734414,615274,909624.56034875,1.2463596596083e+20,7.45002831255445e+22
227,BTC,1611100800,1092192,531675,770829387,755807,641385,2020233.43261553,1.4647481762674e+20,8.85081876723281e+22
228,BTC,1246665600,0,89,18857,0,0,0.0,4384731.11730024,4294967296.0
229,BTC,1258675200,0,86,27711,0,0,0.0,4284505.13230484,4294967296.0
230,BTC,1273536000,49,116,59500,14,38,2050.15,72758271.7734745,55186821400.2175
231,BTC,1310947200,27601,15356,1350910,21198,15281,3301533.78384539,13355914725081.6,6713154126051590.0
232,BTC,1359244800,49360,29049,9444402,40581,32184,1467991.86925717,22058931716663.4,1.2750792960434e+16
233,BTC,1370304000,78377,38074,14124672,64262,49728,656252.08830188,128017060926081.0,5.21985058283106e+16
234,BTC,1382832000,64388,33697,19829530,53705,40939,505270.89858643,3462707737504700.0,1.67902635797051e+18
235,BTC,1391126400,147160,78345,26948221,129210,95879,404576.50507151,1.9426538929283e+16,9.42250485479778e+18
236,BTC,1397174400,167323,96972,33207879,146012,117841,780792.44638702,5.02318212919246e+16,2.62840234132834e+19
237,BTC,1483833600,597135,303855,212662586,455762,384929,1677816.55798031,2.61298131303405e+18,1.36446128983913e+21
238,BTC,1486944000,669483,340394,224928017,503143,441315,1588900.37313021,3.44788883376432e+18,1.81320877809986e+21
239,BTC,1505779200,786887,409467,305231358,578158,523969,1921160.90197565,8.51026307683086e+18,4.73907092145752e+21
240,BTC,1531008000,492247,220671,411408252,350846,319577,749043.26888212,4.23712574109738e+19,2.3036823578322e+22
241,BTC,1541808000,595431,306232,450065882,448648,401323,586892.54113666,4.69225711793373e+19,3.0856784270125e+22
242,BTC,1543276800,643303,306054,455302278,462332,441845,1254795.16409155,4.3310570642301e+19,2.85757194027127e+22
243,BTC,1545350400,660839,319860,462420869,492725,452542,1279621.47097803,3.55209764409737e+19,2.19319194609586e+22
244,BTC,1580688000,864995,411073,608594863,573284,598876,1597770.48095489,1.13431470987497e+20,6.64263891249076e+22
245,BTC,1582156800,766663,398045,615463205,563171,518464,1042369.12995759,9.75994842684601e+19,6.67727646221751e+22
246,BTC,1591488000,687125,356603,659358524,487604,442369,451145.21254933,1.09823404469005e+20,5.89800031925055e+22
247,BTC,1603065600,932629,489808,723274751,679129,551329,3410792.96349753,1.21785355486458e+20,8.58879041032697e+22
248,BTC,1609804800,1234388,598974,762321038,845329,737856,2208819.59014825,1.45524564724691e+20,7.98846438613553e+22
249,BTC,1239148800,0,105,10346,0,0,0.0,5203498.05669978,4294967296.0
250,BTC,1260662400,0,114,29761,0,0,0.0,5649772.93359334,4294967296.0
251,BTC,1286409600,489,359,123764,247,379,127369.09,10518911156.8452,5663644739624.36
252,BTC,1299888000,3098,2239,298944,2582,2240,156500.72971233,527911517804.904,327244808294148.0
253,BTC,1339891200,38983,25809,4407282,32125,29164,1407157.42795533,12703054255552.0,6799697078523700.0
254,BTC,1362009600,59770,30712,10370608,46020,39327,1481597.12847832,30494315228522.1,1.5680975551143e+16
255,BTC,1381017600,60512,30859,18854508,48819,38295,414662.1090712,1498212320882360.0,8.1295677540806e+17
256,BTC,1390348800,150561,77159,26300882,129551,97883,488261.11430646,1.65534191168784e+16,7.68604562943018e+18
257,BTC,1407542400,150418,81083,43484650,129362,101683,357925.12719915,1.7394346572879e+17,8.47381840764379e+19
258,BTC,1427414400,231983,126718,69675550,196196,157477,1005365.63532838,3.91479371171536e+17,2.0065034787327e+20
259,BTC,1437955200,284824,150434,87130567,239531,189168,1019630.9515648,3.8373008924377e+17,2.24533609602135e+20
260,BTC,1453334400,516423,272176,120133961,415770,361494,5263510.61455387,7.61506855272832e+17,4.86853010508298e+20
261,BTC,1459468800,505104,228033,137540894,388678,342282,2177610.87872396,1.25551174244515e+18,7.16621792837638e+20
